question_id,architecture,architecture_label,case_key,in_qualitative_sample,sample_strata,displayed_correct,claim_correct,decision,confidence,threshold,llm_faithfulness,token_overlap,context_precision,context_recall,context_recall_numeric,verification_status,verification_score,n_evidence,gold_program_answer,gold_file_name,retrieved_files,primary_category,error_layer,tags,explanation,question_excerpt,displayed_answer_excerpt,draft_excerpt
finqa_test_1066,single_agent,Single-Agent,single_agent:finqa_test_1066,true,rq1_discordant_sa_only,1,1,ANSWER,,,1.0000,0.6818,0.2500,1.0000,0,,,4,1.5,pdf/PPG/2006/page_42.pdf,pdf/K/2006/page_52.pdf | pdf/PPG/2006/page_42.pdf | pdf/AAPL/2005/page_83.pdf | pdf/MMM/2007/page_23.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=1.5; gold file=pdf/PPG/2006/page_42.pdf. Retrieved files (4 chunks, scores=[0.6961836814880371, 0.6952780485153198, 0.6862615346908569, 0.6766936182975769]): pdf/K/2006/page_52.pdf, pdf/PPG/2006/page_42.pdf, pdf/AAPL/2005/page_83.pdf, pdf/MMM/2007/page_23.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006? Displayed answer: The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was 150%. Evidence: [2] states that the reserve for product warranties was $10 million as of Dec. 31, 2006 and $4 million a…",What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006?,"The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was 150%. Evidence: [2] states that the reserve for product warranties was $10 million as of Dec. 31, 2006 and $4 million a…",
finqa_test_1066,multi_agent,Multi-Agent,multi_agent:finqa_test_1066,true,rq1_discordant_sa_only,0,0,ANSWER,0.872368,,0.6953,0.5789,0.2500,1.0000,0,VERIFIED,0.8724,4,1.5,pdf/PPG/2006/page_42.pdf,pdf/K/2006/page_52.pdf | pdf/PPG/2006/page_42.pdf | pdf/AAPL/2005/page_83.pdf | pdf/MMM/2007/page_23.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=1.5; gold file=pdf/PPG/2006/page_42.pdf. Retrieved files (4 chunks, scores=[0.6961836814880371, 0.6952780485153198, 0.6862615346908569, 0.6766936182975769]): pdf/K/2006/page_52.pdf, pdf/PPG/2006/page_42.pdf, pdf/AAPL/2005/page_83.pdf, pdf/MMM/2007/page_23.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.6953 (not official RAGAS). Verification status=VERIFIED. Confidence=0.8724; locked T=0.65. Category rule: ANSWER is numerically incorrect. The gold file/context was retrieved (recall=1) but the gold number is not in the chunk text; judge faithfulness is not low. Residual numeric error with partial document match — not labelled hallucination. Question: What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006? Displayed answer: The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage",What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006?,The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage,
finqa_test_1066,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1066,true,rq1_discordant_sa_only,0,0,ANSWER,0.780486,0.65,0.6953,0.5789,0.2500,1.0000,0,VERIFIED,0.8724,4,1.5,pdf/PPG/2006/page_42.pdf,pdf/K/2006/page_52.pdf | pdf/PPG/2006/page_42.pdf | pdf/AAPL/2005/page_83.pdf | pdf/MMM/2007/page_23.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=1.5; gold file=pdf/PPG/2006/page_42.pdf. Retrieved files (4 chunks, scores=[0.6961836814880371, 0.6952780485153198, 0.6862615346908569, 0.6766936182975769]): pdf/K/2006/page_52.pdf, pdf/PPG/2006/page_42.pdf, pdf/AAPL/2005/page_83.pdf, pdf/MMM/2007/page_23.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.6953 (not official RAGAS). Verification status=VERIFIED. Confidence=0.7805; locked T=0.65. Category rule: ANSWER is numerically incorrect. The gold file/context was retrieved (recall=1) but the gold number is not in the chunk text; judge faithfulness is not low. Residual numeric error with partial document match — not labelled hallucination. Question: What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006? Displayed answer: The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage UQ draft: The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage",What was the percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006?,The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage,The percentage change in the reserve for product warranties at PPG Industries from 2005 to 2006 was -60%. Evidence: [2] file=pdf/PPG/2006/page_42.pdf score=0.6953 The percentage
finqa_test_1070,single_agent,Single-Agent,single_agent:finqa_test_1070,false,,0,0,ANSWER,,,0.0000,0.3333,0.5000,1.0000,0,,,4,0.17706013363028952,pdf/UNP/2018/page_74.pdf,pdf/ANET/2015/page_156.pdf | pdf/NCLH/2018/page_97.pdf | pdf/UNP/2018/page_74.pdf,non_numeric_answer,answer_format,gold_number_absent_from_evidence;displayed_text_has_no_parsed_number;low_llm_judge_faithfulness,,,,
finqa_test_1070,multi_agent,Multi-Agent,multi_agent:finqa_test_1070,false,,0,0,ANSWER,0.166667,,0.0000,0.3333,0.5000,1.0000,0,WEAK_EVIDENCE,0.1667,4,0.17706013363028952,pdf/UNP/2018/page_74.pdf,pdf/ANET/2015/page_156.pdf | pdf/NCLH/2018/page_97.pdf | pdf/UNP/2018/page_74.pdf,non_numeric_answer,answer_format,gold_number_absent_from_evidence;verification_true_negative;displayed_text_has_no_parsed_number;low_llm_judge_faithfulness,,,,
finqa_test_1070,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1070,false,,0,0,ABSTAIN,0.492794,0.65,0.0000,0.5094,0.5000,1.0000,0,WEAK_EVIDENCE,0.2547,4,0.17706013363028952,pdf/UNP/2018/page_74.pdf,pdf/ANET/2015/page_156.pdf | pdf/NCLH/2018/page_97.pdf | pdf/UNP/2018/page_74.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_1078,single_agent,Single-Agent,single_agent:finqa_test_1078,false,,0,0,ANSWER,,,0.0000,0.6667,0.5000,1.0000,0,,,4,-0.12328767123287668,pdf/ABMD/2005/page_29.pdf,pdf/ABMD/2005/page_29.pdf | pdf/MRO/2007/page_134.pdf | pdf/ABMD/2008/page_86.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_1078,multi_agent,Multi-Agent,multi_agent:finqa_test_1078,false,,0,0,ANSWER,0.962903,,0.7712,0.9113,0.5000,1.0000,0,VERIFIED,0.9629,4,-0.12328767123287668,pdf/ABMD/2005/page_29.pdf,pdf/ABMD/2005/page_29.pdf | pdf/MRO/2007/page_134.pdf | pdf/ABMD/2008/page_86.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_1078,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1078,false,,0,0,ANSWER,0.851744,0.65,0.7712,0.9113,0.5000,1.0000,0,VERIFIED,0.9629,4,-0.12328767123287668,pdf/ABMD/2005/page_29.pdf,pdf/ABMD/2005/page_29.pdf | pdf/MRO/2007/page_134.pdf | pdf/ABMD/2008/page_86.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_1080,single_agent,Single-Agent,single_agent:finqa_test_1080,false,,0,0,ANSWER,,,1.0000,0.5333,0.2500,1.0000,0,,,4,0.33083956774729845,pdf/BLK/2015/page_124.pdf,pdf/BLK/2015/page_124.pdf | pdf/AES/2002/page_128.pdf | pdf/BLK/2014/page_120.pdf | pdf/GIS/2018/page_110.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_1080,multi_agent,Multi-Agent,multi_agent:finqa_test_1080,false,,0,0,ANSWER,0.614655,,0.0000,0.3793,0.2500,1.0000,0,VERIFIED,0.6147,4,0.33083956774729845,pdf/BLK/2015/page_124.pdf,pdf/BLK/2015/page_124.pdf | pdf/AES/2002/page_128.pdf | pdf/BLK/2014/page_120.pdf | pdf/GIS/2018/page_110.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_1080,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1080,false,,0,0,ABSTAIN,0.449958,0.65,0.0000,0.3509,0.2500,1.0000,0,WEAK_EVIDENCE,0.1754,4,0.33083956774729845,pdf/BLK/2015/page_124.pdf,pdf/BLK/2015/page_124.pdf | pdf/AES/2002/page_128.pdf | pdf/BLK/2014/page_120.pdf | pdf/GIS/2018/page_110.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_1090,single_agent,Single-Agent,single_agent:finqa_test_1090,false,,0,0,ANSWER,,,0.0000,0.3256,0.5000,1.0000,0,,,4,0.08206820682068207,pdf/IP/2006/page_31.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/IP/2007/page_31.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_1090,multi_agent,Multi-Agent,multi_agent:finqa_test_1090,false,,0,0,ANSWER,0.206522,,0.0000,0.4130,0.5000,1.0000,0,WEAK_EVIDENCE,0.2065,4,0.08206820682068207,pdf/IP/2006/page_31.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/IP/2007/page_31.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_1090,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1090,false,,0,0,ABSTAIN,0.452247,0.65,0.0000,0.3750,0.5000,1.0000,0,WEAK_EVIDENCE,0.1875,4,0.08206820682068207,pdf/IP/2006/page_31.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/IP/2007/page_31.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_1094,single_agent,Single-Agent,single_agent:finqa_test_1094,false,,1,1,ANSWER,,,0.9500,0.6667,0.2500,1.0000,0,,,4,0.06596931659693166,pdf/IP/2006/page_30.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/AAPL/2005/page_39.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_1094,multi_agent,Multi-Agent,multi_agent:finqa_test_1094,false,,1,1,ANSWER,0.975000,,0.9900,1.0000,0.2500,1.0000,0,VERIFIED,0.9750,4,0.06596931659693166,pdf/IP/2006/page_30.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/AAPL/2005/page_39.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_1094,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1094,false,,1,1,ANSWER,0.723803,0.65,0.9500,0.6667,0.2500,1.0000,0,VERIFIED,0.8083,4,0.06596931659693166,pdf/IP/2006/page_30.pdf,pdf/IP/2006/page_31.pdf | pdf/IP/2006/page_30.pdf | pdf/AAPL/2005/page_39.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_1100,single_agent,Single-Agent,single_agent:finqa_test_1100,true,sa_correct,1,1,ANSWER,,,1.0000,0.8182,0.5000,1.0000,0,,,4,0.1362126245847176,pdf/BLK/2017/page_121.pdf,pdf/BLK/2017/page_121.pdf | pdf/BLK/2015/page_124.pdf | pdf/PNC/2014/page_111.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=0.1362126245847176; gold file=pdf/BLK/2017/page_121.pdf. Retrieved files (4 chunks, scores=[0.7679276466369629, 0.766497015953064, 0.7063251733779907, 0.7043248414993286]): pdf/BLK/2017/page_121.pdf, pdf/BLK/2015/page_124.pdf, pdf/PNC/2014/page_111.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.50; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What is the percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to 2017, given that the carrying value was approximately $301 million at December 31, 2016, and approximately $342 millio… Displayed answer: The percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to 2017 is 13.5%. The percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to","What is the percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to 2017, given that the carrying value was approximately $301 million at December 31, 2016, and approximately $342 millio…",The percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to 2017 is 13.5%. The percentage change in the carrying value of BlackRock's interest in PennyMac from 2016 to,
finqa_test_1100,multi_agent,Multi-Agent,multi_agent:finqa_test_1100,false,,1,1,ANSWER,0.672727,,1.0000,0.3455,0.5000,1.0000,0,VERIFIED,0.6727,4,0.1362126245847176,pdf/BLK/2017/page_121.pdf,pdf/BLK/2017/page_121.pdf | pdf/BLK/2015/page_124.pdf | pdf/PNC/2014/page_111.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_1100,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1100,false,,1,1,ANSWER,0.690423,0.65,1.0000,0.2771,0.5000,1.0000,0,VERIFIED,0.6446,4,0.1362126245847176,pdf/BLK/2017/page_121.pdf,pdf/BLK/2017/page_121.pdf | pdf/BLK/2015/page_124.pdf | pdf/PNC/2014/page_111.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_1102,single_agent,Single-Agent,single_agent:finqa_test_1102,false,,0,0,ANSWER,,,0.0000,0.5263,0.2500,1.0000,0,,,4,658.0,pdf/IP/2006/page_75.pdf,pdf/LMT/2006/page_90.pdf | pdf/IP/2006/page_30.pdf | pdf/AMT/2006/page_113.pdf | pdf/IP/2006/page_75.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
finqa_test_1102,multi_agent,Multi-Agent,multi_agent:finqa_test_1102,true,ma_correct,1,1,ANSWER,0.706250,,0.0000,0.5312,0.2500,1.0000,0,VERIFIED,0.7063,4,658.0,pdf/IP/2006/page_75.pdf,pdf/LMT/2006/page_90.pdf | pdf/IP/2006/page_30.pdf | pdf/AMT/2006/page_113.pdf | pdf/IP/2006/page_75.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;low_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=658.0; gold file=pdf/IP/2006/page_75.pdf. Retrieved files (4 chunks, scores=[0.71034836769104, 0.6960138082504272, 0.6840344071388245, 0.6824928522109985]): pdf/LMT/2006/page_90.pdf, pdf/IP/2006/page_30.pdf, pdf/AMT/2006/page_113.pdf, pdf/IP/2006/page_75.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.7063; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What was the cumulative rent expense for International Paper from 2004 to 2006, as reported in the 2006 financial documents, in millions of dollars? Displayed answer: $653 million The cumulative rent expense for International Paper from 2004 to 2006, as reported in the 2006 financial documents, is $653 million. Evidence from file [4] indicates rent expense was $217 million in 2006, $…","What was the cumulative rent expense for International Paper from 2004 to 2006, as reported in the 2006 financial documents, in millions of dollars?","$653 million The cumulative rent expense for International Paper from 2004 to 2006, as reported in the 2006 financial documents, is $653 million. Evidence from file [4] indicates rent expense was $217 million in 2006, $…",
finqa_test_1102,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1102,false,,1,1,ANSWER,0.724736,0.65,0.9900,0.5312,0.2500,1.0000,0,VERIFIED,0.7562,4,658.0,pdf/IP/2006/page_75.pdf,pdf/LMT/2006/page_90.pdf | pdf/IP/2006/page_30.pdf | pdf/AMT/2006/page_113.pdf | pdf/IP/2006/page_75.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_1104,single_agent,Single-Agent,single_agent:finqa_test_1104,false,,1,1,ANSWER,,,0.0000,0.4167,0.7500,1.0000,0,,,4,22.0,pdf/PPG/2012/page_29.pdf,pdf/PPG/2012/page_29.pdf | pdf/DG/2008/page_86.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_1104,multi_agent,Multi-Agent,multi_agent:finqa_test_1104,false,,0,0,ANSWER,0.791667,,0.0000,0.7333,0.7500,1.0000,0,VERIFIED,0.7917,4,22.0,pdf/PPG/2012/page_29.pdf,pdf/PPG/2012/page_29.pdf | pdf/DG/2008/page_86.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;false_confidence;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_1104,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_1104,false,,0,0,ANSWER,0.762442,0.65,0.0000,0.7333,0.7500,1.0000,0,VERIFIED,0.7917,4,22.0,pdf/PPG/2012/page_29.pdf,pdf/PPG/2012/page_29.pdf | pdf/DG/2008/page_86.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;false_confidence;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_1106,single_agent,Single-Agent,single_agent:finqa_test_1106,false,,0,0,ANSWER,,,0.0000,0.3878,0.2500,1.0000,0,,,4,-11.0,pdf/PPG/2008/page_52.pdf,pdf/PPG/2008/page_52.pdf | pdf/ABMD/2008/page_86.pdf | pdf/GRMN/2008/page_85.pdf | pdf/ILMN/2008/page_86.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
